"sex","height","weight","bmi"
"Female",159,59,23.3
"Female",167,58.6,21
"Female",156,44.6,18.3
"Female",162,66.4,25.3
"Female",155,47,19.6
"Female",164,66.9,24.9
"Female",164,69.5,25.8
"Female",155,50,20.8
"Female",171,70.1,24
"Female",158,57.9,23.2
"Female",157,58.3,23.7
"Female",160,67.1,26.2
"Female",169,68.8,24.1
"Female",158,60.3,24.2
"Female",166,55,20
"Female",161,56.5,21.8
"Female",158,49.9,20
"Female",161,54.4,21
"Female",157,58.2,23.6
"Female",151,44.8,19.6
"Female",155,56.7,23.6
"Female",154,54,22.8
"Female",164,64.3,23.9
"Female",167,68.4,24.5
"Female",155,47.3,19.7
"Female",160,64,25
"Female",162,69.7,26.6
"Female",159,56.6,22.4
"Female",149,53.2,24
"Female",167,63.5,22.8
"Female",159,61.8,24.4
"Female",162,64.3,24.5
"Female",169,68,23.8
"Female",160,63,24.6
"Female",154,54.1,22.8
"Female",155,59.2,24.6
"Female",147,37.7,17.4
"Female",163,63.4,23.9
"Female",163,58.3,21.9
"Female",169,72.3,25.3
"Female",169,69,24.2
"Female",160,55.6,21.7
"Female",161,52.6,20.3
"Female",163,56.7,21.3
"Female",162,62.2,23.7
"Female",164,61.1,22.7
"Female",166,67.3,24.4
"Female",165,66.1,24.3
"Female",153,56.9,24.3
"Female",157,58.7,23.8
"Female",161,56.5,21.8
"Female",158,65.7,26.3
"Female",160,62.3,24.3
"Female",165,64.6,23.7
"Female",160,60.5,23.6
"Female",168,66.8,23.7
"Female",153,57.5,24.6
"Female",166,66,24
"Female",148,52.1,23.8
"Female",165,68.9,25.3
"Female",168,73.1,25.9
"Female",154,47,19.8
"Female",154,52.2,22
"Female",155,59,24.6
"Female",160,65.3,25.5
"Female",168,59.5,21.1
"Female",165,78.3,28.8
"Female",173,76.7,25.6
"Female",157,53.2,21.6
"Female",163,53,19.9
"Female",144,41.2,19.9
"Female",167,71.1,25.5
"Female",159,57.6,22.8
"Female",165,65.7,24.1
"Female",160,59.6,23.3
"Female",152,48.8,21.1
"Female",152,58.7,25.4
"Female",167,63.3,22.7
"Female",171,69.9,23.9
"Female",161,63.1,24.3
"Female",165,62.8,23.1
"Female",160,56,21.9
"Female",165,66.2,24.3
"Female",155,64.6,26.9
"Female",165,62.4,22.9
"Female",160,63.7,24.9
"Female",169,70.1,24.5
"Female",166,68.9,25
"Female",163,63.6,23.9
"Female",157,56.2,22.8
"Female",162,61.8,23.5
"Female",156,46.6,19.1
"Female",170,72.8,25.2
"Female",151,49.5,21.7
"Female",153,56.9,24.3
"Female",153,59.9,25.6
"Female",164,65.7,24.4
"Female",173,76,25.4
"Female",176,70.7,22.8
"Female",174,75.4,24.9
"Female",163,64,24.1
"Female",167,67.8,24.3
"Female",172,68.9,23.3
"Female",167,61.9,22.2
"Female",158,55.1,22.1
"Female",161,66.7,25.7
"Female",157,60.5,24.5
"Female",162,64,24.4
"Female",163,64.1,24.1
"Female",169,65.8,23
"Female",172,74.1,25
"Female",167,67,24
"Female",169,73.1,25.6
"Female",159,52.1,20.6
"Female",163,63.8,24
"Female",157,57.5,23.3
"Female",156,56.8,23.3
"Female",156,64.6,26.5
"Female",168,70.8,25.1
"Female",151,51.4,22.5
"Female",169,71.2,24.9
"Female",153,51,21.8
"Female",149,46.4,20.9
"Female",159,58.9,23.3
"Female",154,49.3,20.8
"Female",167,62.4,22.4
"Female",163,58,21.8
"Female",168,72.5,25.7
"Female",164,58,21.6
"Female",160,51.3,20
"Female",158,53.5,21.4
"Female",156,53.9,22.1
"Female",168,65.6,23.2
"Female",159,53.3,21.1
"Female",177,76.1,24.3
"Female",166,66,24
"Female",158,66.4,26.6
"Female",172,73,24.7
"Female",152,43.4,18.8
"Female",171,69.9,23.9
"Female",149,46.5,20.9
"Female",165,67.6,24.8
"Female",167,76.6,27.5
"Female",164,62.4,23.2
"Female",164,56.9,21.2
"Female",170,71.5,24.7
"Female",165,64.1,23.5
"Female",158,55.2,22.1
"Female",161,75.1,29
"Female",162,60.9,23.2
"Female",160,63.4,24.8
"Female",173,70,23.4
"Female",168,64.2,22.7
"Female",155,46.4,19.3
"Female",158,56.2,22.5
"Female",176,81.2,26.2
"Female",155,52.4,21.8
"Female",174,78.3,25.9
"Female",156,60,24.7
"Female",156,56.9,23.4
"Female",161,58.5,22.6
"Female",171,76.3,26.1
"Female",156,55.2,22.7
"Female",172,79.3,26.8
"Female",173,70.2,23.5
"Female",168,71.2,25.2
"Female",168,75.1,26.6
"Female",168,59.4,21
"Female",156,60,24.7
"Female",149,51.8,23.3
"Female",157,58.2,23.6
"Female",157,62.3,25.3
"Female",157,56.3,22.8
"Female",169,68.7,24.1
"Female",159,53.2,21
"Female",167,61.8,22.2
"Female",166,69.3,25.1
"Female",171,65.8,22.5
"Female",173,78,26.1
"Female",149,46.9,21.1
"Female",163,73.4,27.6
"Female",165,67,24.6
"Female",159,59.2,23.4
"Female",163,62,23.3
"Female",167,63.3,22.7
"Female",150,48.7,21.6
"Female",164,64.9,24.1
"Female",161,68.3,26.3
"Female",149,53.4,24.1
"Female",163,60.7,22.8
"Female",151,49.9,21.9
"Female",165,61.6,22.6
"Female",160,68.2,26.6
"Female",161,63.6,24.5
"Female",159,64.7,25.6
"Female",171,74.9,25.6
"Female",160,58.7,22.9
"Female",167,72.1,25.9
"Female",159,53.6,21.2
"Female",160,57,22.3
"Female",178,83.6,26.4
"Female",160,56.5,22.1
"Female",170,67.3,23.3
"Female",153,45.6,19.5
"Female",167,74.5,26.7
"Female",169,56.9,19.9
"Female",162,66.5,25.3
"Female",159,57.8,22.9
"Female",162,59.6,22.7
"Female",163,56.2,21.2
"Female",172,83.3,28.2
"Female",158,54,21.6
"Female",156,60.3,24.8
"Female",159,55.2,21.8
"Female",168,78.6,27.8
"Female",174,68.6,22.7
"Female",161,62.6,24.2
"Female",149,48.9,22
"Female",153,50.4,21.5
"Female",156,44,18.1
"Female",166,70.1,25.4
"Female",154,55.2,23.3
"Female",157,53.1,21.5
"Female",152,51.9,22.5
"Female",162,56.6,21.6
"Female",160,60.2,23.5
"Female",169,73.1,25.6
"Female",159,51.5,20.4
"Female",177,75.7,24.2
"Female",158,55.2,22.1
"Female",159,51.4,20.3
"Female",169,62.5,21.9
"Female",157,51.2,20.8
"Female",152,49.5,21.4
"Female",164,64.9,24.1
"Female",152,51.8,22.4
"Female",165,70.3,25.8
"Female",170,74.7,25.8
"Female",164,63.2,23.5
"Female",159,62,24.5
"Female",150,43.1,19.2
"Female",162,66.4,25.3
"Female",172,77,26
"Female",163,63.3,23.8
"Female",152,44.6,19.3
"Female",167,73.4,26.3
"Female",163,65.1,24.5
"Female",161,60.2,23.2
"Female",165,63.5,23.3
"Female",163,58.6,22.1
"Female",171,81.2,27.8
"Female",148,50,22.8
"Female",162,60.3,23
"Female",164,64,23.8
"Female",157,48.7,19.8
"Female",162,54,20.6
"Female",170,70.6,24.4
"Female",161,55,21.2
"Female",156,57.5,23.6
"Female",161,59.7,23
"Female",158,60.7,24.3
"Female",162,59.5,22.7
"Female",168,72.6,25.7
"Female",165,67.9,24.9
"Female",155,58.9,24.5
"Female",167,70.2,25.2
"Female",164,68.9,25.6
"Female",155,51.9,21.6
"Female",152,55.3,23.9
"Female",162,59.7,22.7
"Female",169,68.6,24
"Female",154,58.1,24.5
"Female",164,62.8,23.3
"Female",160,57.6,22.5
"Female",154,56.7,23.9
"Female",144,46.3,22.3
"Female",176,76.9,24.8
"Female",158,63,25.2
"Female",167,73.7,26.4
"Female",158,62.5,25
"Female",164,68.7,25.5
"Female",169,72.4,25.3
"Female",174,76.4,25.2
"Female",164,59.7,22.2
"Female",163,64.2,24.2
"Female",171,68,23.3
"Female",161,58.5,22.6
"Female",155,61.2,25.5
"Female",171,66.1,22.6
"Female",170,68.4,23.7
"Female",176,71.9,23.2
"Female",158,65.4,26.2
"Female",166,66.6,24.2
"Female",179,78.9,24.6
"Female",162,64.8,24.7
"Female",156,46.7,19.2
"Female",155,55.2,23
"Female",170,76.2,26.4
"Female",172,63.5,21.5
"Female",161,62.5,24.1
"Female",151,46.3,20.3
"Female",167,62.6,22.4
"Female",165,68.5,25.2
"Female",163,63.4,23.9
"Female",154,55.7,23.5
"Female",165,64.6,23.7
"Female",169,73.6,25.8
"Female",158,60.8,24.4
"Female",165,71.2,26.2
"Female",153,48.1,20.5
"Female",154,50.3,21.2
"Female",158,62.2,24.9
"Female",168,63.9,22.6
"Female",167,68,24.4
"Female",157,64.8,26.3
"Female",157,59.1,24
"Female",158,61,24.4
"Female",160,55.1,21.5
"Female",162,65.2,24.8
"Female",164,59.3,22
"Female",157,58.4,23.7
"Female",151,55.4,24.3
"Female",166,68.2,24.7
"Female",169,60.2,21.1
"Female",165,71.4,26.2
"Female",162,58.7,22.4
"Female",150,49.5,22
"Female",160,60.3,23.6
"Female",164,64.9,24.1
"Female",158,54,21.6
"Female",170,78.2,27.1
"Female",163,66.6,25.1
"Female",171,70.9,24.2
"Female",166,60.4,21.9
"Female",158,62.1,24.9
"Female",164,66.2,24.6
"Female",172,78.3,26.5
"Female",166,59.2,21.5
"Female",154,56.4,23.8
"Female",157,57.8,23.4
"Female",170,73.5,25.4
"Female",162,65.6,25
"Female",167,66.4,23.8
"Female",167,69.3,24.8
"Female",162,60.7,23.1
"Female",167,54.1,19.4
"Female",168,63.1,22.4
"Female",161,67,25.8
"Female",165,56.5,20.8
"Female",162,67.7,25.8
"Female",164,59.2,22
"Female",160,57.5,22.5
"Female",165,57.7,21.2
"Female",166,67.1,24.4
"Female",155,54,22.5
"Female",161,62.5,24.1
"Female",155,51.1,21.3
"Female",163,57.2,21.5
"Female",168,72.2,25.6
"Female",155,57.4,23.9
"Female",172,68.9,23.3
"Female",161,68.1,26.3
"Female",168,69,24.4
"Female",160,63.2,24.7
"Female",167,68.9,24.7
"Female",166,68,24.7
"Female",166,64.6,23.4
"Female",167,70.2,25.2
"Female",162,63.8,24.3
"Female",158,57.3,23
"Female",163,65.3,24.6
"Female",165,64.5,23.7
"Female",163,64.1,24.1
"Female",170,67.6,23.4
"Female",164,66.2,24.6
"Female",165,70.1,25.7
"Female",155,47.5,19.8
"Female",159,58.1,23
"Female",162,61.1,23.3
"Female",160,60.5,23.6
"Female",149,51.3,23.1
"Female",164,59.1,22
"Female",166,70.1,25.4
"Female",159,56.5,22.3
"Female",170,68.7,23.8
"Female",164,69.3,25.8
"Female",164,67.6,25.1
"Female",158,60.9,24.4
"Female",157,58.3,23.7
"Female",163,60,22.6
"Female",161,60.9,23.5
"Female",170,71,24.6
"Female",158,54.6,21.9
"Female",162,62.9,24
"Female",164,62.6,23.3
"Female",166,62.4,22.6
"Female",148,51.5,23.5
"Female",175,82.2,26.8
"Female",172,74.9,25.3
"Female",165,61.3,22.5
"Female",163,68,25.6
"Female",154,53.8,22.7
"Female",157,62.9,25.5
"Female",170,76.4,26.4
"Female",167,73,26.2
"Female",155,50.7,21.1
"Female",165,63.4,23.3
"Female",157,56.7,23
"Female",169,67,23.5
"Female",164,74.4,27.7
"Female",154,57.5,24.2
"Female",155,61.1,25.4
"Female",158,51,20.4
"Female",162,59.2,22.6
"Female",163,59.7,22.5
"Female",174,75.6,25
"Female",154,62.1,26.2
"Female",162,58.5,22.3
"Female",160,56.4,22
"Female",166,61.2,22.2
"Female",162,59.7,22.7
"Female",163,62.5,23.5
"Female",160,60.3,23.6
"Female",155,52.7,21.9
"Female",167,59.2,21.2
"Female",155,59.5,24.8
"Female",164,59.4,22.1
"Female",156,52.2,21.4
"Female",158,68.5,27.4
"Female",167,69.4,24.9
"Female",163,66,24.8
"Female",162,60.4,23
"Female",169,66.4,23.2
"Female",153,44.5,19
"Female",169,68.6,24
"Female",164,71.2,26.5
"Female",168,65.9,23.3
"Female",175,76.4,24.9
"Female",167,63.2,22.7
"Female",166,54.3,19.7
"Female",163,60.4,22.7
"Female",163,62.4,23.5
"Female",153,44.1,18.8
"Female",161,55.1,21.3
"Female",161,61.7,23.8
"Female",161,55.6,21.4
"Female",154,49.8,21
"Female",157,55.3,22.4
"Female",170,59.7,20.7
"Female",158,52.1,20.9
"Female",159,65.1,25.8
"Female",161,62.6,24.2
"Female",170,68.5,23.7
"Female",161,61.7,23.8
"Female",162,62.2,23.7
"Female",165,59.7,21.9
"Female",167,69.6,25
"Female",150,45,20
"Female",172,65.7,22.2
"Female",170,75.4,26.1
"Female",155,55.8,23.2
"Female",161,61.2,23.6
"Female",155,58.1,24.2
"Female",155,64.6,26.9
"Female",173,75.6,25.3
"Female",164,56.3,20.9
"Female",158,60.5,24.2
"Female",159,59.2,23.4
"Female",165,65.4,24
"Female",157,59.3,24.1
"Female",165,64.5,23.7
"Female",156,54.7,22.5
"Female",159,58.1,23
"Female",158,63.1,25.3
"Female",148,45.8,20.9
"Female",155,50.2,20.9
"Female",161,61.2,23.6
"Female",172,64.7,21.9
"Female",163,61.9,23.3
"Female",167,59.7,21.4
"Female",162,66,25.1
"Female",166,60,21.8
"Female",152,49.1,21.3
"Female",167,70.1,25.1
"Female",159,66.4,26.3
"Female",163,67.3,25.3
"Female",159,60.8,24
"Female",152,45.3,19.6
"Female",162,62,23.6
"Female",165,65.6,24.1
"Female",165,68.7,25.2
"Female",169,60,21
"Female",162,71.1,27.1
"Female",164,75,27.9
"Female",165,60.5,22.2
"Female",156,52.1,21.4
"Female",167,72.7,26.1
"Female",164,70.2,26.1
"Female",157,62.1,25.2
"Female",167,71.6,25.7
"Female",163,68.7,25.9
"Female",165,68.6,25.2
"Female",138,29.3,15.4
"Female",163,73.3,27.6
"Female",163,56.9,21.4
"Female",156,54.3,22.3
"Female",160,62.8,24.5
"Female",171,68,23.3
"Female",158,66.3,26.6
"Female",158,55.1,22.1
"Female",169,61.7,21.6
"Female",162,62.1,23.7
"Female",154,55.1,23.2
"Female",165,70.8,26
"Female",158,58.7,23.5
"Female",164,64.9,24.1
"Female",168,65.7,23.3
"Female",160,67.9,26.5
"Female",158,59.2,23.7
"Female",158,54,21.6
"Female",154,48.4,20.4
"Female",161,62.9,24.3
"Female",161,58,22.4
"Female",155,54.7,22.8
"Female",162,55.5,21.1
"Female",160,55.3,21.6
"Female",152,42.3,18.3
"Female",173,85.7,28.6
"Female",145,48.1,22.9
"Female",168,65.2,23.1
"Female",160,55.9,21.8
"Female",162,58.8,22.4
"Female",164,68.8,25.6
"Female",159,56.4,22.3
"Female",162,58.5,22.3
"Female",147,51,23.6
"Female",162,62.6,23.9
"Female",157,67.7,27.5
"Female",158,53,21.2
"Female",161,59.1,22.8
"Female",158,59.8,24
"Female",165,67.3,24.7
"Female",155,55.1,22.9
"Female",170,65.2,22.6
"Female",162,60.6,23.1
"Female",164,56.8,21.1
"Female",162,68.8,26.2
"Female",157,59.8,24.3
"Female",163,67.7,25.5
"Female",163,64.1,24.1
"Female",165,64.1,23.5
"Female",161,58.1,22.4
"Female",170,68.4,23.7
"Female",164,65.6,24.4
"Female",159,63.9,25.3
"Female",179,72,22.5
"Female",170,76.5,26.5
"Female",160,73,28.5
"Female",164,68.4,25.4
"Female",163,69.5,26.2
"Female",158,53.1,21.3
"Female",158,62.9,25.2
"Female",172,67.9,23
"Female",161,60.1,23.2
"Female",168,63.7,22.6
"Female",157,54.9,22.3
"Female",165,63.7,23.4
"Female",154,50.8,21.4
"Female",154,46.1,19.4
"Female",161,57.4,22.1
"Female",156,58.9,24.2
"Female",164,59.2,22
"Female",164,67.6,25.1
"Female",154,51.8,21.8
"Female",154,45.5,19.2
"Female",170,76.2,26.4
"Female",154,52.7,22.2
"Female",157,61.9,25.1
"Female",163,65.3,24.6
"Female",168,67.6,24
"Female",159,55.4,21.9
"Female",153,49.6,21.2
"Female",154,54.7,23.1
"Female",162,59.6,22.7
"Female",158,51.5,20.6
"Female",159,65.9,26.1
"Female",164,67.6,25.1
"Female",155,51.5,21.4
"Female",157,58.8,23.9
"Female",163,55.8,21
"Female",157,50.8,20.6
"Female",164,65.7,24.4
"Female",154,55.6,23.4
"Female",163,63.7,24
"Female",154,54,22.8
"Female",165,67.8,24.9
"Female",164,63.9,23.8
"Female",158,60.7,24.3
"Female",156,60,24.7
"Female",160,51.2,20
"Female",150,48.9,21.7
"Female",162,56.6,21.6
"Female",161,65.6,25.3
"Female",159,48.1,19
"Female",160,64,25
"Female",164,70.9,26.4
"Female",166,67.6,24.5
"Female",164,67.1,24.9
"Female",166,66.1,24
"Female",165,65.6,24.1
"Female",163,68.7,25.9
"Female",164,62.6,23.3
"Female",173,75.7,25.3
"Female",168,66,23.4
"Female",160,66.3,25.9
"Female",160,65,25.4
"Female",167,68,24.4
"Female",171,74.5,25.5
"Female",159,63,24.9
"Female",164,62.4,23.2
"Female",158,60.8,24.4
"Female",158,60.4,24.2
"Female",173,66.6,22.3
"Female",149,44.7,20.1
"Female",168,66.7,23.6
"Female",165,61.8,22.7
"Female",157,54.7,22.2
"Female",164,65.9,24.5
"Female",169,71.1,24.9
"Female",172,69.5,23.5
"Female",162,60.7,23.1
"Female",158,49.2,19.7
"Female",161,61.2,23.6
"Female",153,49.5,21.1
"Female",167,68.2,24.5
"Female",167,62.5,22.4
"Female",154,58.7,24.8
"Female",165,60.8,22.3
"Female",161,55.8,21.5
"Female",167,71.4,25.6
"Female",161,62.5,24.1
"Female",181,79.9,24.4
"Female",161,64.4,24.8
"Female",151,57.8,25.3
"Female",154,52.7,22.2
"Female",159,60.1,23.8
"Female",154,52.8,22.3
"Female",168,72.8,25.8
"Female",172,70.7,23.9
"Female",154,54.7,23.1
"Female",176,84,27.1
"Female",163,60.9,22.9
"Female",165,65.6,24.1
"Female",161,59.8,23.1
"Female",161,60.3,23.3
"Female",172,68.9,23.3
"Female",159,65.2,25.8
"Female",174,67.7,22.4
"Female",156,56.1,23.1
"Female",164,67.6,25.1
"Female",170,78.1,27
"Female",162,59.9,22.8
"Female",156,58.1,23.9
"Female",154,54.2,22.9
"Female",168,70,24.8
"Female",158,48.2,19.3
"Female",160,60.6,23.7
"Female",159,64.7,25.6
"Female",161,60.4,23.3
"Female",167,63.6,22.8
"Female",155,57.8,24.1
"Female",169,72.1,25.2
"Female",161,59.4,22.9
"Female",173,77.7,26
"Female",158,63.4,25.4
"Female",167,76.1,27.3
"Female",159,66.8,26.4
"Female",161,63.6,24.5
"Female",163,62.7,23.6
"Female",145,38.3,18.2
"Female",164,63.3,23.5
"Female",156,46.8,19.2
"Female",157,50.1,20.3
"Female",164,62.3,23.2
"Female",160,55.5,21.7
"Female",150,56.7,25.2
"Female",174,71.6,23.6
"Female",172,73.3,24.8
"Female",159,57.4,22.7
"Female",160,61.6,24.1
"Female",160,64.4,25.2
"Female",167,64.9,23.3
"Female",166,63.3,23
"Female",160,58.2,22.7
"Female",166,64.5,23.4
"Female",159,55.8,22.1
"Female",164,61.6,22.9
"Female",158,55.4,22.2
"Female",172,70,23.7
"Female",157,51.2,20.8
"Female",158,51.9,20.8
"Female",166,67.7,24.6
"Female",165,59.2,21.7
"Female",152,51.6,22.3
"Female",162,58.6,22.3
"Female",162,64.6,24.6
"Female",152,51.3,22.2
"Female",167,67.8,24.3
"Female",158,61.1,24.5
"Female",147,44,20.4
"Female",172,73.6,24.9
"Female",157,56.4,22.9
"Female",152,50.5,21.9
"Female",159,53.4,21.1
"Female",153,56.3,24.1
"Female",168,71.5,25.3
"Female",170,69.9,24.2
"Female",167,57.1,20.5
"Female",157,52.1,21.1
"Female",152,52.4,22.7
"Female",167,65.3,23.4
"Female",167,60.7,21.8
"Female",152,46.9,20.3
"Female",162,58,22.1
"Female",147,48.5,22.4
"Female",160,54.4,21.2
"Female",154,40.9,17.2
"Female",155,47.8,19.9
"Female",152,55.4,24
"Female",162,66.1,25.2
"Female",166,67.4,24.5
"Female",161,67.8,26.2
"Female",162,61,23.2
"Female",159,63.1,25
"Female",158,59.1,23.7
"Female",166,66.3,24.1
"Female",162,67.2,25.6
"Female",162,61.8,23.5
"Female",160,65.5,25.6
"Female",166,62.3,22.6
"Female",159,48.9,19.3
"Female",169,67.3,23.6
"Female",159,65.6,25.9
"Female",153,47.4,20.2
"Female",168,73.4,26
"Female",169,66.1,23.1
"Female",162,63.9,24.3
"Female",153,47.6,20.3
"Female",160,55.4,21.6
"Female",155,47.6,19.8
"Female",161,58.9,22.7
"Female",166,55,20
"Female",156,56.7,23.3
"Female",159,60.4,23.9
"Female",153,52.4,22.4
"Female",165,68.5,25.2
"Female",178,79.7,25.2
"Female",159,61.9,24.5
"Female",155,58.5,24.3
"Female",154,51.8,21.8
"Female",162,59.1,22.5
"Female",161,62.2,24
"Female",159,57,22.5
"Female",167,74.6,26.7
"Female",149,49.9,22.5
"Female",172,74.2,25.1
"Female",168,69.1,24.5
"Female",161,59.2,22.8
"Female",168,68.4,24.2
"Female",163,66.1,24.9
"Female",168,65.1,23.1
"Female",160,61,23.8
"Female",158,57.6,23.1
"Female",151,45,19.7
"Female",166,63,22.9
"Female",170,74.4,25.7
"Female",163,58.8,22.1
"Female",165,68.9,25.3
"Female",162,76.4,29.1
"Female",158,61.9,24.8
"Female",163,64,24.1
"Female",149,43.8,19.7
"Female",171,68.5,23.4
"Female",146,33,15.5
"Female",162,57.9,22.1
"Female",161,57.3,22.1
"Female",152,50.3,21.8
"Female",173,71.9,24
"Female",165,66.5,24.4
"Female",161,60.8,23.5
"Female",169,72.8,25.5
"Female",168,70.2,24.9
"Female",150,47.8,21.2
"Female",168,74.2,26.3
"Female",159,60.7,24
"Female",176,77.4,25
"Female",162,58.9,22.4
"Female",175,73.3,23.9
"Female",167,60.5,21.7
"Female",159,55.9,22.1
"Female",165,63.2,23.2
"Female",156,55.6,22.8
"Female",167,60.8,21.8
"Female",167,71.6,25.7
"Female",153,50.4,21.5
"Female",153,56.9,24.3
"Female",169,75.5,26.4
"Female",152,54.3,23.5
"Female",172,73.5,24.8
"Female",159,63.3,25
"Female",151,47.1,20.7
"Female",168,72.9,25.8
"Female",171,76.6,26.2
"Female",161,62.7,24.2
"Female",159,61.8,24.4
"Female",164,63.3,23.5
"Female",159,55.6,22
"Female",166,71.2,25.8
"Female",157,67.1,27.2
"Female",163,58,21.8
"Female",166,63.8,23.2
"Female",165,54.8,20.1
"Female",161,65.9,25.4
"Female",151,56.4,24.7
"Female",156,57.4,23.6
"Female",160,60.5,23.6
"Female",169,62.4,21.8
"Female",156,59.6,24.5
"Female",166,72.9,26.5
"Female",160,61.5,24
"Female",149,51.7,23.3
"Female",163,65.8,24.8
"Female",157,59.4,24.1
"Female",156,56.4,23.2
"Female",164,61.5,22.9
"Female",159,57.7,22.8
"Female",164,64.2,23.9
"Female",170,65.7,22.7
"Female",158,66,26.4
"Female",171,62.4,21.3
"Female",167,70.8,25.4
"Female",165,71.2,26.2
"Female",147,42.1,19.5
"Female",164,66.4,24.7
"Female",155,57.7,24
"Female",165,64.7,23.8
"Female",149,52.6,23.7
"Female",169,74.6,26.1
"Female",171,73,25
"Female",150,49,21.8
"Female",179,91.7,28.6
"Female",167,64.9,23.3
"Female",161,63.1,24.3
"Female",167,73.8,26.5
"Female",159,55.3,21.9
"Female",162,59.2,22.6
"Female",159,64.3,25.4
"Female",169,62.9,22
"Female",167,73.4,26.3
"Female",172,81.2,27.4
"Female",148,52.5,24
"Female",154,52.7,22.2
"Female",165,69.6,25.6
"Female",171,67.6,23.1
"Female",157,59.4,24.1
"Female",165,62.4,22.9
"Female",162,59.7,22.7
"Female",158,58.3,23.4
"Female",164,61.1,22.7
"Female",166,70.9,25.7
"Female",171,69,23.6
"Female",157,61.5,25
"Female",170,69.7,24.1
"Female",160,62,24.2
"Female",163,65.4,24.6
"Female",162,58.7,22.4
"Female",159,59.6,23.6
"Female",156,53.6,22
"Female",164,67.4,25.1
"Female",169,59.4,20.8
"Female",164,64.4,23.9
"Female",162,70,26.7
"Female",155,63.1,26.3
"Female",159,58.6,23.2
"Female",154,47.6,20.1
"Female",153,49.1,21
"Female",155,50.6,21.1
"Female",156,52.5,21.6
"Female",159,58.6,23.2
"Female",162,66.6,25.4
"Female",154,44.9,18.9
"Female",161,55.3,21.3
"Female",166,70.8,25.7
"Female",162,73.5,28
"Female",162,62.3,23.7
"Female",169,72.7,25.5
"Female",156,49.6,20.4
"Female",152,49.8,21.6
"Female",164,57.3,21.3
"Female",163,63,23.7
"Female",172,66.3,22.4
"Female",164,70.9,26.4
"Female",166,63.1,22.9
"Female",174,72.8,24
"Female",171,73.8,25.2
"Female",169,65.1,22.8
"Female",167,65.2,23.4
"Female",147,43.5,20.1
"Female",155,52.3,21.8
"Female",169,74.8,26.2
"Female",163,56.6,21.3
"Female",168,64.8,23
"Female",152,53.9,23.3
"Female",156,46.9,19.3
"Female",164,60.3,22.4
"Female",156,55.5,22.8
"Female",159,64.7,25.6
"Female",160,68.7,26.8
"Female",161,56.7,21.9
"Female",173,75.9,25.4
"Female",160,59.5,23.2
"Female",171,72.4,24.8
"Female",166,67.3,24.4
"Female",155,47.5,19.8
"Female",165,65.7,24.1
"Female",147,41.8,19.3
"Female",158,62.7,25.1
"Female",173,74.6,24.9
"Female",169,65.2,22.8
"Female",160,65.3,25.5
"Female",172,74,25
"Female",155,58.3,24.3
"Female",170,72.6,25.1
"Female",165,64.9,23.8
"Female",169,71.1,24.9
"Female",164,64,23.8
"Female",156,61.8,25.4
"Female",158,57,22.8
"Female",167,71.4,25.6
"Female",157,65,26.4
"Female",157,62.3,25.3
"Female",160,57.9,22.6
"Female",171,66.5,22.7
"Female",152,58.2,25.2
"Female",165,62.8,23.1
"Female",157,52.8,21.4
"Female",160,56.6,22.1
"Female",158,59.1,23.7
"Female",162,65.8,25.1
"Female",160,62.8,24.5
"Female",168,69.6,24.7
"Female",173,68,22.7
"Female",169,68.9,24.1
"Female",155,53.9,22.4
"Female",168,63.9,22.6
"Female",162,65.8,25.1
"Female",151,47,20.6
"Female",168,66.4,23.5
"Female",149,46.2,20.8
"Female",169,70.7,24.8
"Female",169,64.8,22.7
"Female",160,59.8,23.4
