"country","cur_name","cur_code","city","urban_class","wage_eur","cap_eur","cap_index","milk_eur"
"Spain","Euro","EUR","Seville","Urban",8.25,2.8,0.339393939393939,1.22
"Brazil","Brazilian Real","BRL","Florianópolis","Urban",3.386,2.8781,0.85,1.05
"Russia","Russian Ruble","RUB","Obninsk","Urban",3.519816,2.691624,0.764705882352941,1.18
"Argentina","Argentine Peso","ARS","Tucuman","Urban",1.79058728,2.5992396,1.45161290322581,1.41
"Argentina","Argentine Peso","ARS","Crespo, Entre Rios","Urban",2.5992396,2.5992396,1,1.41
"USA","US dollar","USD","Chicago","Urban",16.57218,2.7998262,0.168947368421053,1.06
"UK","Pound Sterling","GBP","Norwich","Suburban",14.4809686,2.793756,0.192926045016077,1.69
"New Zealand","New Zealand Dollar","NZD","Wellington","Urban",11.70065,2.73845,0.234042553191489,NA
"New Zealand","New Zealand Dollar","NZD","Paraparaumu, Kapit Coast","Suburban",13.69225,2.73845,0.2,NA
"New Zealand","New Zealand Dollar","NZD","Palmerston North","Suburban",13.9412,2.73845,0.196428571428571,NA
"New Zealand","New Zealand Dollar","NZD","Auckland","Suburban",12.9454,2.73845,0.211538461538462,NA
"New Zealand","New Zealand Dollar","NZD","Palmerston North","Urban",13.9412,2.73845,0.196428571428571,NA
"India","Indian Rupee","INR","Bangalore","Urban",1.04620652,2.7292344,2.60869565217391,0.65
"Australia","Australian Dollar","AUD","Brisbane","Urban",20.5816533,2.854254,0.138679529695508,1.77
"Australia","Australian Dollar","AUD","Melbourne","Urban",17.37372,2.854254,0.164285714285714,1.77
"Mexico","Mexican Peso","MXN","Colima","Urban",1.9978206468,2.89171602,1.44743524631793,1.74
"Romania","Romanian Leu","RON","Bucharest","Urban",6.64846,2.659384,0.4,1.58
"Canada","Canadian Dollar","CAD","Nanaimo","Urban",14.30169625,2.714645,0.189812799303439,2.24
"Czechia","Czech Koruna","CZK","","Urban",6.16245,2.752561,0.446666666666667,1.2
"Serbia","Serbian Dinar","RSD","",NA,4.68528225,2.7259824,0.581818181818182,1.37
"Japan","Yen","JPY","Nishinoomote","Rural",8.2905,2.7635,0.333333333333333,1.48
"Moldova","Moldovan Leu","MDL","Chisinau","Urban",4.48515,2.740925,0.611111111111111,1.26
"New Zealand","New Zealand Dollar","NZD","Christchurch","Suburban",12.9454,2.68866,0.207692307692308,NA
"Australia","Australian Dollar","AUD","Horsham","Rural",11.6341875,2.792205,0.24,1.77
"Australia","Australian Dollar","AUD","Sydney","Suburban",20.165925,2.792205,0.138461538461538,1.77
"Australia","Australian Dollar","AUD","Perth","Suburban",19.85568,2.792205,0.140625,1.77
"Australia","Australian Dollar","AUD","Melbourne","Suburban",19.607484,2.792205,0.142405063291139,1.77
"Australia","Australian Dollar","AUD","","Suburban",18.6147,2.792205,0.15,1.77
"Australia","Australian Dollar","AUD","Melbourne","Urban",20.165925,2.792205,0.138461538461538,1.77
"Australia","Australian Dollar","AUD","Sydney","Urban",14.89176,2.792205,0.1875,1.77
"Australia","Australian Dollar","AUD","Townsville","Urban",19.85568,2.792205,0.140625,1.77
"Australia","Australian Dollar","AUD","Brisbane","Suburban",19.85568,2.792205,0.140625,1.77
"Australia","Australian Dollar","AUD","Melbourne","Urban",20.47617,2.792205,0.136363636363636,1.77
"Australia","Australian Dollar","AUD","Brisbane","Suburban",21.71715,2.792205,0.128571428571429,1.77
"Australia","Australian Dollar","AUD","Melbourne","Suburban",16.2878625,2.792205,0.171428571428571,1.77
"Australia","Australian Dollar","AUD","Sydney","Urban",34.12695,2.792205,0.0818181818181818,1.77
"Australia","Australian Dollar","AUD","Sydney","Suburban",17.063475,2.792205,0.163636363636364,1.77
"Australia","Australian Dollar","AUD","Sydney","Suburban",19.359288,2.792205,0.144230769230769,1.77
"Australia","Australian Dollar","AUD","Newcastle","Urban",17.37372,2.792205,0.160714285714286,1.77
"Croatia","Euro","EUR","Zagreb","Suburban",6,2.7,0.45,1.24
"Greece","Euro","EUR","Thessaloniki","Urban",5.9,2.7,0.457627118644068,1.75
"Spain","Euro","EUR","Málaga","Urban",8.8,2.7,0.306818181818182,1.22
"Slovenia","Euro","EUR","Ljubljana","Urban",7.74,2.7,0.348837209302326,1.42
"Canada","Canadian Dollar","CAD","Montréal","Urban",10.584625,2.64615625,0.25,2.24
"Canada","Canadian Dollar","CAD","Montréal","Urban",12.1411875,2.64615625,0.217948717948718,2.24
"Argentina","Argentine Peso","ARS","La plata","Urban",3.4656528,2.48371784,0.716666666666667,1.41
"Argentina","Argentine Peso","ARS","Buenos Aires","Urban",3.1768484,2.48371784,0.781818181818182,1.41
"Argentina","Argentine Peso","ARS","La Plata","Urban",3.4656528,2.48371784,0.716666666666667,1.41
"Mexico","Mexican Peso","MXN","Matamoros","Urban",3.14537532,2.7902523,0.887096774193548,1.74
"Mexico","Mexican Peso","MXN","Puebla","Urban",1.7756151,2.7902523,1.57142857142857,1.74
"Mexico","Mexican Peso","MXN","Puebla","Urban",2.0292744,2.7902523,1.375,1.74
"Mexico","Mexican Peso","MXN","Tepic","Urban",2.3417826576,2.7902523,1.19150779896014,1.74
"Mexico","Mexican Peso","MXN","México city","Urban",3.8048895,2.7902523,0.733333333333333,1.74
"Czechia","Czech Koruna","CZK","Olomouc","Urban",9.03826,2.670395,0.295454545454545,1.2
"Czechia","Czech Koruna","CZK","Brno","Suburban",6.16245,2.670395,0.433333333333333,1.2
"Serbia","Serbian Dinar","RSD","Novi Sad","Urban",3.160435845,2.64079545,0.835579514824798,1.37
"Australia","Australian Dollar","AUD","Melbourne","Urban",17.870112,2.730156,0.152777777777778,1.77
"Chile","Chilean Peso","CLP","Santiago","Urban",2.73,2.548,0.933333333333333,1.19
"Canada","Canadian Dollar","CAD","Vancouver","Urban",10.74028125,2.615025,0.243478260869565,2.24
"USA","US dollar","USD","Columbus, OH","Urban",14.0165754,2.6515488,0.189172370877411,1.06
"Brazil","Brazilian Real","BRL","Londrina","Urban",3.386,2.7088,0.8,1.05
"Brazil","Brazilian Real","BRL","São Paulo","Urban",4.0632,2.7088,0.666666666666667,1.05
"Brazil","Brazilian Real","BRL","Erechim / Rio Grande do Sul","Urban",1.8623,2.7088,1.45454545454545,1.05
"Russia","Russian Ruble","RUB","Rostov-in-Don","Urban",2.381052,2.536338,1.06521739130435,1.18
"Russia","Russian Ruble","RUB","Obninsk","Urban",2.795148,2.536338,0.907407407407407,1.18
"Malaysia","Malaysian Ringgit","MYR","Kuala Lumpur","Urban",1.7087592,2.5631388,1.5,1.9
"Malaysia","Malaysian Ringgit","MYR","Shah Alam","Suburban",2.9903286,2.5631388,0.857142857142857,1.9
"Malaysia","Malaysian Ringgit","MYR","Klang","Suburban",2.135949,2.5631388,1.2,1.9
"Czechia","Czech Koruna","CZK","Poděbrady","Urban",6.16245,2.629312,0.426666666666667,1.2
"Czechia","Czech Koruna","CZK","Poděbrady","Urban",6.98411,2.629312,0.376470588235294,1.2
"New Zealand","New Zealand Dollar","NZD","Wellington","Suburban",13.19435,2.58908,0.19622641509434,NA
"Serbia","Serbian Dinar","RSD","Belgrade","Urban",3.9185997,2.598201975,0.66304347826087,1.37
"Croatia","Euro","EUR","Zagreb","Urban",5.63,2.6,0.461811722912966,1.24
"Spain","Euro","EUR","Valencia","Urban",9.37,2.6,0.277481323372465,1.22
"Latvia","Euro","EUR","Riga","Urban",5,2.6,0.52,1.26
"Argentina","Argentine Peso","ARS","Rosario","Urban",2.888044,2.42595696,0.84,1.41
"Philippines","Philippine Peso","PHP","Baguio City","Urban",0.8150475625,2.497167,3.06382978723404,1.71
"USA","US dollar","USD","Modesto, CA","Suburban",15.26385,2.61666,0.171428571428571,1.06
"USA","US dollar","USD","","Suburban",14.82774,2.61666,0.176470588235294,1.06
"USA","US dollar","USD","Baltimore","Urban",6.10554,2.61666,0.428571428571429,1.06
"USA","US dollar","USD","Houston, TX","Urban",8.7222,2.61666,0.3,1.06
"USA","US dollar","USD","","Suburban",10.46664,2.61666,0.25,1.06
"USA","US dollar","USD","","Rural",13.0833,2.61666,0.2,1.06
"Australia","Australian Dollar","AUD","Melbourne","Urban",18.6147,2.668107,0.143333333333333,1.77
"India","Indian Rupee","INR","lucknow uttar pradesh",NA,0.72779584,2.54728544,3.5,0.65
"Poland","Zloty","PLN","Lublin","Urban",7.563105,2.521035,0.333333333333333,1.05
"Poland","Zloty","PLN","Rawa Mazowiecka","Urban",7.33392,2.521035,0.34375,1.05
"Poland","Zloty","PLN","Warsaw",NA,7.56081315,2.51874315,0.333131251894513,1.05
"New Zealand","New Zealand Dollar","NZD","Auckland","Suburban",12.9454,2.53929,0.196153846153846,NA
"Chile","Chilean Peso","CLP","Santiago","Urban",3.9585,2.457,0.620689655172414,1.19
"Canada","Canadian Dollar","CAD","","Urban",10.55349375,2.4905,0.23598820058997,2.24
"Canada","Canadian Dollar","CAD","Fredericton","Urban",11.20725,2.4905,0.222222222222222,2.24
"Canada","Canadian Dollar","CAD","Princeton, BC","Rural",11.829875,2.4905,0.210526315789474,2.24
"New Zealand","New Zealand Dollar","NZD","Auckland","Urban",12.9454,2.4895,0.192307692307692,NA
"New Zealand","New Zealand Dollar","NZD","Auckland","Urban",14.4391,2.4895,0.172413793103448,NA
"New Zealand","New Zealand Dollar","NZD","Christchurch","Urban",12.9454,2.4895,0.192307692307692,NA
"New Zealand","New Zealand Dollar","NZD","Auckland","Urban",13.4433,2.4895,0.185185185185185,NA
"USA","US dollar","USD","","Suburban",10.90275,2.529438,0.232,1.06
"Bolivia","Boliviano","BOB","La Paz","Urban",1.2212893,1.7764208,1.45454545454545,0.69
"Malta","Euro","EUR","Sliema","Urban",8,2.5,0.3125,1.36
"Portugal","Euro","EUR","","Suburban",6,2.5,0.416666666666667,1.1
"Spain","Euro","EUR","Madrid","Urban",10,2.5,0.25,1.22
"Greece","Euro","EUR","Athens","Urban",5.9,2.5,0.423728813559322,1.75
"Greece","Euro","EUR","Athens","Urban",5,2.5,0.5,1.75
"Greece","Euro","EUR","Drama","Urban",4.5,2.5,0.555555555555556,1.75
"Italy","Euro","EUR","Milan","Urban",10,2.5,0.25,1.64
"Italy","Euro","EUR","Pesaro","Urban",6,2.5,0.416666666666667,1.64
"Serbia","Serbian Dinar","RSD","Belgrade","Urban",2.98154325,2.47042155,0.828571428571429,1.37
"Brazil","Brazilian Real","BRL","Florianópolis",NA,3.2167,2.5395,0.789473684210526,1.05
"Hungary","Forint","HUF","Szeged","Urban",5.087572544,2.60409155,0.511853448275862,1.23
"Malaysia","Malaysian Ringgit","MYR","Selangor",NA,2.135949,2.3495439,1.1,1.9
"Malaysia","Malaysian Ringgit","MYR","Kota Kinabalu","Suburban",1.7087592,2.3495439,1.375,1.9
"Malaysia","Malaysian Ringgit","MYR","Kuala Lumpur","Urban",1.2815694,2.3495439,1.83333333333333,1.9
"Malaysia","Malaysian Ringgit","MYR","Subang Jaya","Urban",2.5631388,2.3495439,0.916666666666667,1.9
"Australia","Australian Dollar","AUD","Sydney","Urban",21.71715,2.48196,0.114285714285714,1.77
"Sweden","Swedish Krona","SEK","Stockholm","Urban",22.1218375,2.3006711,0.104,1.66
"Australia","Australian Dollar","AUD","Perth","Suburban",23.57862,2.48196,0.105263157894737,1.77
"Australia","Australian Dollar","AUD","Melbourne","Suburban",20.165925,2.48196,0.123076923076923,1.77
"Latvia","Euro","EUR","Liepaja","Urban",4,2.4,0.6,1.26
"Netherlands","Euro","EUR","The Hague","Urban",19.2,2.4,0.125,1.35
"Greece","Euro","EUR","Thessaloniki","Urban",5.5,2.4,0.436363636363636,1.75
"Greece","Euro","EUR","Thessaloniki","Urban",5,2.4,0.48,1.75
"Slovenia","Euro","EUR","Celje","Urban",10,2.4,0.24,1.42
"Spain","Euro","EUR","Girona","Urban",12,2.4,0.2,1.22
"Croatia","Euro","EUR","Omiš","Urban",6.81,2.4,0.352422907488987,1.24
"Germany","Euro","EUR","","Urban",15,2.4,0.16,1.35
"Greece","Euro","EUR","Thessaloniki","Suburban",4.5,2.4,0.533333333333333,1.75
"Ireland","Euro","EUR","Galway","Urban",11.45,2.4,0.209606986899563,1.62
"Croatia","Euro","EUR","Zagreb","Urban",8,2.4,0.3,1.24
"India","Indian Rupee","INR","Hyderabad","Urban",1.18266824,2.36533648,2,0.65
"Serbia","Serbian Dinar","RSD","Novi Sad","Suburban",3.407478,2.3852346,0.7,1.37
"Philippines","Philippine Peso","PHP","Manila","Urban",1.205299272,2.28906975,1.89917127071823,1.71
"USA","US dollar","USD","Lakewood","Suburban",15.69996,2.398605,0.152777777777778,1.06
"Ukraine","Hryvnia","UAH","Kyiv","Urban",1.5619656,2.3429484,1.5,1.21
"Russia","Russian Ruble","RUB","Khabarovsk","Urban",3.62334,2.277528,0.628571428571429,1.18
"Romania","Romanian Leu","RON","Iaşi","Urban",3.609164,2.279472,0.631578947368421,1.58
"Argentina","Argentine Peso","ARS","San Miguel de Tucumán","Urban",3.58117456,2.19491344,0.612903225806452,1.41
"Argentina","Argentine Peso","ARS","Córdoba","Urban",2.5992396,2.19491344,0.844444444444444,1.41
"Mauritius","Mauritius Rupee","MUR","Pamplemousses","Rural",2.201886,2.29363125,1.04166666666667,1.48
"South Korea","Won","KRW","Seoul","Urban",6.9119589,2.5134396,0.363636363636364,2.13
"Philippines","Philippine Peso","PHP","Makati City","Urban",1.560729375,2.219704,1.42222222222222,1.71
"Philippines","Philippine Peso","PHP","Malolos City","Suburban",0.95724735,2.219704,2.31884057971015,1.71
"Indonesia","Rupiah","IDR","Bali","Urban",0.979514,2.2039065,2.25,1.22
"India","Indian Rupee","INR","Ludhiana","Urban",1.009816728,2.274362,2.25225225225225,0.65
"Greece","Euro","EUR","Kastoria","Suburban",5,2.3,0.46,1.75
"Spain","Euro","EUR","Gijon","Urban",8.75,2.3,0.262857142857143,1.22
"Italy","Euro","EUR","Florence","Urban",8,2.3,0.2875,1.64
"Slovenia","Euro","EUR","Ljubljana","Urban",15,2.3,0.153333333333333,1.42
"Spain","Euro","EUR","Oviedo","Urban",8.5,2.3,0.270588235294118,1.22
"Brazil","Brazilian Real","BRL","Joinville, SC","Urban",2.351577,2.3702,1.00791936645068,1.05
"Brazil","Brazilian Real","BRL","São Sebastião","Suburban",3.386,2.3702,0.7,1.05
"Brazil","Brazilian Real","BRL","Joinville, SC","Urban",2.796836,2.3702,0.847457627118644,1.05
"Brazil","Brazilian Real","BRL","Caxias do Sul","Urban",1.3544,2.3702,1.75,1.05
"Brazil","Brazilian Real","BRL","Porto Alegre","Urban",2.0316,2.3702,1.16666666666667,1.05
"New Zealand","New Zealand Dollar","NZD","Palmerston North","Urban",13.99099,2.24055,0.160142348754448,NA
"New Zealand","New Zealand Dollar","NZD","Wellington","Urban",12.19855,2.24055,0.183673469387755,NA
"Guatemala","Quetzal","GTQ","Antigua","Urban",3.8866658,2.286274,0.588235294117647,NA
"India","Indian Rupee","INR","Mumbai","Urban",0.9097448,2.22887476,2.45,0.65
"Bolivia","Boliviano","BOB","Santa Cruz","Urban",1.3323156,1.59877872,1.2,0.69
"Puerto Rico","US dollar","USD","Arecibo","Urban",9.15831,2.267772,0.247619047619048,2.15
"Nicaragua","Cordoba Oro","NIO","Estelí","Urban",1.085504498893,2.2501184245,2.07287802749291,NA
"South Africa","Rand","ZAR","Modderfontein","Suburban",2.62253684,2.35493104,0.897959183673469,NA
"Brazil","Brazilian Real","BRL","Rio de Janeiro","Suburban",1.291759,2.28555,1.76933158584535,1.05
"Colombia","Colombian Peso","COP","Monteria","Urban",2.1957894084,2.6209322,1.1936172886041,1.53
"India","Indian Rupee","INR","Delhi","Urban",0.81877032,2.18338752,2.66666666666667,0.65
"Spain","Euro","EUR","Madrid","Urban",9.35,2.2,0.235294117647059,1.22
"Croatia","Euro","EUR","Rijeka","Urban",7,2.2,0.314285714285714,1.24
"Italy","Euro","EUR","Milan","Urban",11,2.2,0.2,1.64
"Croatia","Euro","EUR","Osijek","Urban",5.5,2.2,0.4,1.24
"Canada","Canadian Dollar","CAD","St. John’s","Urban",10.2733125,2.1791875,0.212121212121212,2.24
"Malaysia","Malaysian Ringgit","MYR","Kuala Lumpur","Suburban",2.5631388,2.135949,0.833333333333333,1.9
"Japan","Yen","JPY","Kobe","Urban",8.2905,2.2108,0.266666666666667,1.48
"Mexico","Mexican Peso","MXN","Ciudad Guzmán","Urban",4.21074438,2.2829337,0.542168674698795,1.74
"Pakistan","Pakistan Rupee","PKR","Islamabad","Urban",0.53505018,2.2031478,4.11764705882353,0.83
"Pakistan","Pakistan Rupee","PKR","Lahore","Urban",0.42489279,2.2031478,5.18518518518519,0.83
"Ecuador","US dollar","USD","Quito","Urban",6.97776,2.18055,0.3125,1.07
"Russia","Russian Ruble","RUB","Krasnoyarsk","Urban",2.381052,2.07048,0.869565217391304,1.18
"Jordan","Jordanian Dinar","JOD","Amman","Suburban",1.6608618,2.152969,1.2962962962963,1.42
"Brazil","Brazilian Real","BRL","Belém","Suburban",2.0316,2.2009,1.08333333333333,1.05
"Vietnam","Dong","VND","Hanoi","Urban",0.8044104,2.1786115,2.70833333333333,1.49
"Canada","Canadian Dollar","CAD","Edmonton","Urban",15.565625,2.09202,0.1344,2.24
"Australia","Australian Dollar","AUD","Sydney","Urban",20.0728515,2.171715,0.108191653786708,1.77
"Greece","Euro","EUR","Athens","Urban",7,2.1,0.3,1.75
"Colombia","Colombian Peso","COP","Chia","Urban",1.9312132,2.4829884,1.28571428571429,1.53
"India","Indian Rupee","INR","Mumbai","Urban",0.200143856,2.0469258,10.2272727272727,0.65
"India","Indian Rupee","INR","Lucknow","Urban",0.527651984,2.0469258,3.87931034482759,0.65
"Hungary","Forint","HUF","Budapest","Urban",4.9340682,2.1929192,0.444444444444444,1.23
"Czechia","Czech Koruna","CZK","","Rural",6.16245,2.05415,0.333333333333333,1.2
"Russia","Russian Ruble","RUB","","Urban",2.5881,1.966956,0.76,1.18
"Russia","Russian Ruble","RUB","Tomsk","Urban",2.8365576,1.966956,0.693430656934307,1.18
"Philippines","Philippine Peso","PHP","Makati City","Urban",1.664778,1.942241,1.16666666666667,1.71
"Philippines","Philippine Peso","PHP","Makati City","Urban",1.1930909,1.942241,1.62790697674419,1.71
"Philippines","Philippine Peso","PHP","Makati City","Urban",1.109852,1.942241,1.75,1.71
"Croatia","Euro","EUR","Zagreb","Urban",8.5,2,0.235294117647059,1.24
"Italy","Euro","EUR","Modena","Urban",10,2,0.2,1.64
"Italy","Euro","EUR","Udine","Urban",9.5,2,0.210526315789474,1.64
"Italy","Euro","EUR","Milano","Urban",8,2,0.25,1.64
"Italy","Euro","EUR","Rome","Urban",5,2,0.4,1.64
"Italy","Euro","EUR","Rome","Urban",12,2,0.166666666666667,1.64
"Spain","Euro","EUR","San Sebastian basque country","Urban",16,2,0.125,1.22
"Spain","Euro","EUR","Alicante","Urban",10,2,0.2,1.22
"Iraq","Iraqi Dinar","IQD","Sulaymaniyah","Urban",2.99381265,1.9958751,0.666666666666667,1.16
"South Africa","Rand","ZAR","Gqeberha","Urban",1.12394436,2.08732524,1.85714285714286,NA
"Brazil","Brazilian Real","BRL","São Paulo","Urban",3.386,2.0316,0.6,1.05
"Vietnam","Dong","VND","Hanoi","Urban",0.670342,2.011026,3,1.49
"Vietnam","Dong","VND","Hanoi","Urban",0.7708933,2.011026,2.60869565217391,1.49
"Malaysia","Malaysian Ringgit","MYR","Shah Alam","Urban",2.135949,1.9223541,0.9,1.9
"Romania","Romanian Leu","RON","Bucharest","Urban",3.6661508,1.89956,0.518134715025907,1.58
"North Macedonia","Denar","MKD","Skopje","Urban",3.82262045,1.9519764,0.51063829787234,1.31
"Djibouti","Djiboutian Franc","DJF","Djibouti",NA,0.6796562692,1.9586636,2.88184438040346,NA
"Russia","Russian Ruble","RUB","Saint-Petersburg","Urban",2.174004,1.863432,0.857142857142857,1.18
"Russia","Russian Ruble","RUB","Moscow","Urban",4.14096,1.863432,0.45,1.18
"South Africa","Rand","ZAR","Johannesburg","Urban",8.028174,2.03380408,0.253333333333333,NA
"Georgia","Lari","GEL","Tbilisi","Urban",2.6783568,2.0087676,0.75,2.06
"Canada","Canadian Dollar","CAD","Vancouver","Urban",11.20725,1.867875,0.166666666666667,2.24
"Philippines","Philippine Peso","PHP","Batangas city","Suburban",1.04048625,1.8035095,1.73333333333333,1.71
"South Africa","Rand","ZAR","Rosendal","Rural",2.1408464,1.98028292,0.925,NA
"Colombia","Colombian Peso","COP","Bucaramanga, Santander","Urban",2.1957894084,2.2071008,1.00515140092977,1.53
"South Africa","Rand","ZAR","Durban north","Suburban",1.84648002,1.92676176,1.04347826086957,NA
"Vietnam","Dong","VND","Hanoi","Urban",0.7708933,1.8434405,2.39130434782609,1.49
"Vietnam","Dong","VND","Hanoi","Urban",0.670342,1.8434405,2.75,1.49
"Australia","Australian Dollar","AUD","Perth","Urban",20.165925,1.86147,0.0923076923076923,1.77
"Philippines","Philippine Peso","PHP","La Carlota City","Suburban",0.6936575,1.73414375,2.5,1.71
"Indonesia","Rupiah","IDR","Jakarta","Urban",0.7346355,1.7141495,2.33333333333333,1.22
"Indonesia","Rupiah","IDR","Surabaya","Urban",0.66117195,1.7141495,2.59259259259259,1.22
"Ukraine","Hryvnia","UAH","Kyiv","Urban",2.9286855,1.7572113,0.6,1.21
"South Africa","Rand","ZAR","","Suburban",6.4225392,1.8732406,0.291666666666667,NA
"Belarus","Belarussian Ruble","BYN","Zhlobin","Urban",1.152472052,1.728708078,1.5,0.87
